index,id,crawl_id,visit_id,change,creationTime,expiry,is_http_only,is_session,last_accessed,raw_host,expires,host,is_domain,is_secure,name,path,policy,status,value
55,56,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,adsrvr.org,1638195686,.adsrvr.org,1,1,TDID,/,0,0,6bc718b2-b8b2-4cbf-b810-042742d47c65
56,57,1,1,changed,2020-11-29 09:21:25,2021-11-29 09:21:26,0,0,2020-11-29 09:21:26,adsrvr.org,1638195686,.adsrvr.org,1,1,TDCPM,/,0,0,CAESFQoGY2FzYWxlEgsI_Jqk5YKfijkQBRgFOAFCBCICCAE.
57,58,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:26,0,0,2020-11-29 09:21:26,3lift.com,1614435686,.3lift.com,1,1,tluid,/,0,0,15542656667382562325
58,59,1,1,added,2020-11-29 09:21:27,2021-02-27 09:21:27,0,0,2020-11-29 09:21:27,3lift.com,1614435687,.3lift.com,1,1,sync,/sync,0,0,CgoIgQIQ54iFo-EuCgoI4gEQ54iFo-EuCgoI5gEQ54iFo-EuCgoIhwIQ54iFo-EuCgkIORDniIWj4S4KCQg6EOeIhaPhLgoJCAsQ54iFo-EuCgoIjAIQ54iFo-EuCgkIXxDniIWj4S4KCQgfEOeIhaPhLg==
59,60,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:27,0,0,2020-11-29 09:21:27,3lift.com,1614435687,.3lift.com,1,1,tluid,/,0,0,15542656667382562325
60,61,1,1,added,2020-11-29 09:21:27,2020-11-29 10:21:27,1,0,2020-11-29 09:21:27,doubleclick.net,1606663287,.doubleclick.net,1,1,DSID,/,0,0,NO_DATA
61,62,1,1,changed,2020-11-29 09:21:23,2021-11-29 09:21:27,0,0,2020-11-29 09:21:27,adsrvr.org,1638195687,.adsrvr.org,1,1,TDID,/,0,0,6bc718b2-b8b2-4cbf-b810-042742d47c65
62,63,1,1,changed,2020-11-29 09:21:25,2021-11-29 09:21:27,0,0,2020-11-29 09:21:27,adsrvr.org,1638195687,.adsrvr.org,1,1,TDCPM,/,0,0,CAESFQoGY2FzYWxlEgsI_Jqk5YKfijkQBRIWCgdzdng5dDUwEgsIkN7d-IKfijkQBRgBIAEoAjILCJDW4KWZn4o5EAU4AVoHc3Z4OXQ1MGAC
63,64,1,1,changed,2020-11-29 09:21:23,2021-02-27 09:21:27,1,0,2020-11-29 09:21:27,adnxs.com,1614435687,.adnxs.com,1,1,uuid2,/,0,0,8667880896054850515
64,65,1,1,added,2020-11-29 09:21:27,2021-12-27 09:21:27,0,0,2020-11-29 09:21:27,mathtag.com,1640614887,.mathtag.com,1,1,uuid,/,0,0,0eb55fc3-ae67-4300-bd7a-c00c28e6484c
65,66,1,1,added,2020-11-29 09:21:27,2021-07-01 10:21:27,1,0,2020-11-29 09:21:27,amazon-adsystem.com,1625149287,.amazon-adsystem.com,1,0,ad-id,/,0,0,A8u5ccdlj0R2nBsEUSnEulk|t
66,67,1,1,added,2020-11-29 09:21:27,2021-11-29 09:21:27,0,0,2020-11-29 09:21:27,zemanta.com,1638195687,.zemanta.com,1,0,zuid,/,0,0,O85-E7VvW2QFDyiW-EPB
67,68,1,1,changed,2020-11-29 09:21:27,2021-07-01 10:21:27,1,0,2020-11-29 09:21:27,amazon-adsystem.com,1625149287,.amazon-adsystem.com,1,0,ad-id,/,0,0,A8u5ccdlj0R2nBsEUSnEulk
68,69,1,1,added,2020-11-29 09:21:27,2026-01-01 09:21:27,1,0,2020-11-29 09:21:27,amazon-adsystem.com,1767277287,.amazon-adsystem.com,1,0,ad-privacy,/,0,0,0
69,70,1,1,added,2020-11-29 09:21:27,2021-05-28 10:21:27,0,0,2020-11-29 09:21:27,bluekai.com,1622211687,.bluekai.com,1,1,bkdc,/,0,0,phx
70,71,1,1,added,2020-11-29 09:21:27,2021-05-28 10:21:27,0,0,2020-11-29 09:21:27,bluekai.com,1622211687,.bluekai.com,1,1,bkpa,/,0,0,KJy5Ma2FQM99heXBF3ZpO4sanYF29bUaPL9YqyCA/b/pQWFzohXLrRKflIPrmljEryPy8hfKrXRfcoyNzzXdOZivU8NjWTPVx2+6QdzNERdHQCXVGn1rrdaNgpKdfStbE2VZdgfBXeZtyTvUF7ItNb3qUPlNdSV3gXLm6LSYmWRQYstzOZsKfWFCLpeces/ruIeqOPHhkr4SWPh3NTxxc3PMVvxWAP07Z35DGjwHCjC8AQ/cJpW+VaWvs5w8A3KOwODODP0E6oiAH9Tn9jRu1RU94IStMu1HDKS/xJfnJvvRCcFO/2+ADKqf3XdZ1UCF4NVLPV1=
71,72,1,1,added,2020-11-29 09:21:27,2021-05-28 10:21:27,0,0,2020-11-29 09:21:27,bluekai.com,1622211687,.bluekai.com,1,1,bku,/,0,0,ikG99sKryNX3T4Gd
